symbol,date,calendarYear,period,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare,year
GOOGL,2025-12-31,2025,FY,33.258748761967645,10.908715747771542,13.594668207329152,6.0470452294486625,10.469049191152195,34.27410036315616,31.519065698250248,34.27410036315616,4.905414328161109,3792308000000,3820891000000,28.692653400923053,9.411057590895442,23.02373218871613,51.76081674992493,9.132260123053953,9.132260123053953,9.481989661581833,21.231654460386082,23.197264332505632,52.15094313870008,0.034852126989685435,0.019319633320922246,0.14277870757227312,0.09960170070941286,0.1588279747946789,2.005333592875566,903.2587412587412,1.2462207762729818,0.0026498375131977676,0.07603086933494742,0.12451515399676893,0.15159456327255852,0.05607435816026381,0.5551899364348898,0.22693646811245696,4.326599167297502,0.06192379945553314,91.71937861420528,0.2182335528841129,0.23521937138392707,-0.4959144932320898,103293000000,381885000000,26022000000,398491000000,57613000000,10093500000,0,56.96153244838856,27.397175992863076,0.0,6.407833222020799,13.322540983606558,0.0,0.3182786895115167,7.547622977880488,2025
GOOGL,2024-12-31,2024,FY,28.412858186541115,8.127120707849663,10.171198960954623,5.9066482669047815,7.7649971588602975,26.388830262196606,23.800551992856562,26.388830262196606,2.0885623833103337,2331986700000,2333981700000,23.292381989252682,6.662476501208509,18.61137519054422,32.04863256555439,7.173489621144074,7.173489621144074,6.668176208080728,17.238442619318434,18.627297105324065,32.07604996976527,0.04293249185340551,0.031202579328604232,0.07832129541903016,0.05654783056749938,0.014734774066797643,1.8369313974102914,419.36567164179104,1.2515132144069998,0.0031573936506584708,0.07354321900157813,0.1199824009050963,0.14092418104211785,0.0708152695355531,0.4192770892026273,0.15009228096840735,3.431193259747894,0.065096652172174,69.46558284356453,0.2579896041307089,0.2393043494888508,0.7906485916064616,74589000000,293199000000,38539000000,291098000000,50152000000,7740000000,0,54.580335868441054,19.925737837135866,0.0,6.687390141383263,18.318016777263054,0.0,0.30797578472025694,4.264550694049841,2024
GOOGL,2023-12-31,2023,FY,24.33840063341251,5.842834520981789,8.055898653998417,5.502375296912114,8.781947743467933,22.43697545526524,20.125178147268407,22.43697545526524,2.171733966745843,1764284700000,1767357700000,23.907916525509858,5.7394897102741105,17.34008904526959,25.38721778545219,6.225883710507836,6.225883710507836,5.749486652309414,18.03960049402374,17.370291706799286,25.43143679401396,0.04182714955245035,0.03938990118771647,0.09570575095543424,0.0673994512813376,0.031366424758346854,2.096584936563424,273.67857142857144,1.3787654990175486,0.0,0.0,0.14425135168545905,0.14778102370247956,0.07256108471341378,0.31697560592062585,0.10491746748472644,2.6997321279089235,0.07306583732929074,54.31067603676103,0.2244156300949283,0.19773897758270498,2.207125890736342,89716000000,254181000000,52517000000,267350000000,44111000000,6310500000,1335000000,56.95251045888989,20.51229262292623,0.0,6.408848302893837,17.794207927398904,0.0,0.26041096905557576,2.5535233570863025,2023
GOOGL,2022-12-31,2022,FY,21.65168797366608,4.590982163362168,7.004133813059787,4.593891142922759,8.708719283472403,19.608359488632015,17.23187629181658,19.608359488632015,2.299318686366072,1152548490000,1160348490000,19.218109951310613,4.0749709725777485,12.596846712935134,19.205940509915013,4.499611507589481,4.499611507589481,4.102548791525831,13.625510685767965,12.682097273075032,19.335918846858856,0.052034253239965626,0.05206722365321046,0.11586841776500718,0.08125355906960445,0.09159229685298262,2.377994227994228,209.64145658263305,1.5256286266924566,0.0,0.0,0.14952481296581766,0.13965690364734334,0.08499058215427746,0.3441171648723974,0.11131892686928113,1.9767076845806129,0.06845663211189523,45.005406841454224,0.210850863346025,0.17943869307641674,2.7689275051672664,95495000000,225100000000,55675000000,253588000000,39781000000,5582500000,1920000000,51.95296921184008,14.83102620381449,7.722082676323067,7.025584976899001,24.610569422776912,47.26704119850187,0.2341339246673746,2.4102426701370283,2022
GOOGL,2021-12-31,2021,FY,19.294315884070997,5.694076237549615,6.863775930502509,5.018497715869093,10.45824908260316,18.844828877405828,17.019546169400133,18.844828877405828,2.1524002096907062,1934182050000,1941632050000,25.438718056633302,7.50739237764762,21.10354438528346,28.863219274159853,7.686458759711486,7.686458759711486,7.5363090316996395,18.755924401812194,21.18483011827347,28.974393392228258,0.039310156973072934,0.03464616994041486,0.11284201323345322,0.07903570593540199,0.07196607451628172,2.928113424845146,227.4971098265896,1.2054239606486656,0.0,0.0,0.14136944615874272,0.12250569599863374,0.06784072057628289,0.26884301488238116,0.09563843702573777,1.9805481874447393,0.059680868819307786,49.13590924170753,0.22193758857753051,0.2270353394347482,4.649067625252752,123889000000,227262000000,80510000000,258820000000,35344000000,5813000000,949000000,55.68284058578542,19.862311720855605,3.849412740334779,6.554981681253817,18.376511512340567,94.81965811965811,0.30215590041131,1.8452782146334157,2021
